Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_06_771.jpg;9.014416;0;0;4.435402;125.9686;114.2834;359.9833;90.58398;1.20261
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_06_821.jpg;9.752154;0;0;4.425036;125.9653;114.5485;359.9939;91.97128;1.125486
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_06_871.jpg;11.97305;0;0;4.399633;125.9572;114.7244;0.01051958;92.93271;1.149511
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_06_921.jpg;14.23913;0;0;4.388284;125.9388;114.9859;359.9815;94.62903;1.191259
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_06_971.jpg;15;0.0490839;0;4.365919;125.9214;115.1596;0.002817827;95.92554;1.236337
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_07_021.jpg;15;0.1998855;0;4.352769;125.8897;115.4179;359.9892;97.95081;1.237774
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_07_071.jpg;15;0.3503115;0;4.338933;125.864;115.5896;0.01492223;99.33813;1.209758
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_07_120.jpg;15;0.5007786;0;4.337213;125.818;115.8446;-0.003389735;101.413;1.156283
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_07_172.jpg;13.48902;0.649542;0;4.339357;125.7809;116.0139;0.01071778;102.8189;1.170075
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_07_222.jpg;11.21014;0.6008236;0;4.347909;125.7185;116.2663;-0.004883972;104.7397;1.182361
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_07_272.jpg;10.44649;0.4513954;0;4.360119;125.6732;116.4345;0.01532952;105.8647;1.166729
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_07_321.jpg;12.70886;0.4991817;0;4.361694;125.5985;116.6844;0.003264083;107.5135;1.170885
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_07_372.jpg;14.9399;0.6479175;0;4.364552;125.5434;116.8495;-0.005268184;108.7197;1.197019
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_07_421.jpg;15;0.7985601;0;4.370715;125.4545;117.096;0.0222973;110.6856;1.196754
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_07_472.jpg;15;0.9483066;0;4.389833;125.3908;117.2586;0.001806718;112.0423;1.185142
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_07_521.jpg;15;1;0;4.409574;125.2868;117.5007;-0.001503282;114.1455;1.194038
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_07_572.jpg;13.50303;1;0;4.432228;125.2132;117.6613;0.0004128529;115.5146;1.164042
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_07_622.jpg;11.23258;1;0;4.454851;125.0947;117.9003;0.006687022;117.465;1.143339
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_07_673.jpg;9.004613;1;0;4.486299;124.9681;118.1372;0.001556643;119.1351;1.142458
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_07_721.jpg;-1.492839;1;0;4.509221;124.8818;118.2957;0.008366715;119.7412;1.089228
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_07_772.jpg;-3.71934;1;0;4.545496;124.7942;118.4548;0.0169123;119.9421;1.020826
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_07_822.jpg;-5.98738;1;0;4.567671;124.6612;118.6957;0.06934512;119.6539;0.9054331
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_07_872.jpg;-6.745512;1;0;4.60051;124.5291;118.9403;0.173686;118.8921;0.7244923
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_07_922.jpg;-4.489015;1;0;4.622813;124.4412;119.1055;0.2739201;118.3517;0.5786946
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_07_973.jpg;-2.251147;1;0;4.656703;124.3096;119.3557;0.4643626;117.7116;0.3392849
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_08_022.jpg;0;1;0;4.679358;124.2214;119.524;0.612313;117.4688;0.1797228
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_08_073.jpg;0;1;0;4.713287;124.0886;119.7782;0.8447461;117.308;359.9551
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_08_123.jpg;1.502437;1;0;4.736033;123.9991;119.9482;0.9826815;117.3156;359.8481
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_08_173.jpg;3.732606;1;0;4.770741;123.8628;120.2037;1.173476;117.5566;359.7549
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_08_223.jpg;5.999935;1;0;4.792576;123.7695;120.3731;1.247393;117.9396;359.7908
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_08_273.jpg;3.72874;1;0;4.830588;123.6273;120.6272;1.319779;118.5842;359.9326
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_08_323.jpg;1.471666;1;0;4.853228;123.5323;120.798;1.375552;118.9108;359.9941
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_08_374.jpg;0;1;0;4.887345;123.3903;121.0564;1.455761;119.1383;-0.00277889
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_08_423.jpg;0;1;0;4.910172;123.295;121.2295;1.508094;119.1915;-0.00205748
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_08_473.jpg;-1.491264;1;0;4.945189;123.1515;121.4903;1.550808;119.1799;-0.001969096
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_08_522.jpg;-3.739554;1;0;4.969476;123.0561;121.6649;1.536047;119.0375;-0.0007535926
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_08_574.jpg;-5.969705;1;0;5.005046;122.9143;121.9285;1.47683;118.5563;0.001264085
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_08_623.jpg;-3.699815;1;0;5.012319;122.8205;122.1051;1.43964;118.165;0.001027814
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_08_673.jpg;-1.465232;1;0;5.009744;122.6806;122.3708;1.404128;117.7322;-0.001841155
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_08_722.jpg;0;1;0;5.006379;122.5873;122.5483;1.392759;117.606;-0.004025905
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_08_773.jpg;0;1;0;5.01703;122.4479;122.8146;1.383016;117.4414;-0.004312119
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_08_822.jpg;0.7805655;1;0;5.008493;122.355;122.9925;1.38989;117.4344;-0.004717847
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_08_874.jpg;3.005501;1;0;5.022162;122.2154;123.259;1.404939;117.5569;-0.004071136
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_08_923.jpg;5.274163;1;0;5.015884;122.1213;123.4367;1.424689;117.8118;-0.004956941
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_08_974.jpg;4.50032;1;0;5.016477;121.9788;123.7023;1.457431;118.3799;-0.002529269
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_09_023.jpg;2.230993;1;0;5.021;121.8832;123.879;1.482512;118.6955;0.00429349
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_09_074.jpg;0;1;0;4.984801;121.7397;124.1438;1.513716;118.9512;0.005510764
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_09_123.jpg;0;1;0;5.011238;121.6442;124.32;1.487947;119.0739;-0.004232089
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_09_174.jpg;0;1;0;5.014852;121.5004;124.5832;1.453886;119.0373;-0.00132076
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_09_223.jpg;0;1;0;5.009091;121.4041;124.7591;1.446497;119.0342;-0.001412672
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_09_274.jpg;0;1;0;5.020573;121.2596;125.0228;1.442544;118.9791;-0.000401214
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_09_324.jpg;0;1;0;5.030865;121.1633;125.1984;1.443535;118.9032;0.001609207
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_09_374.jpg;0;1;0;5.013977;121.0187;125.4627;1.464525;118.8638;-0.001397817
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_09_423.jpg;0;1;0;5.015755;120.9224;125.639;1.482339;118.8349;-0.001065759
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_09_474.jpg;0;1;0;4.999843;120.7779;125.904;1.521666;118.863;-0.003668785
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_09_523.jpg;0;1;0;5.003007;120.6825;126.0792;1.459509;118.7981;-0.0001646983
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_09_574.jpg;0;1;0;5.014;120.54;126.3414;1.361652;118.9442;359.9918
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_09_624.jpg;0;1;0;5.022684;120.4439;126.5173;1.335083;118.9414;-0.001061182
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_09_674.jpg;2.25693;1;0;5.024787;120.2997;126.7804;1.305066;119.0554;-0.002538421
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_09_724.jpg;1.510578;1;0;5.014611;120.2027;126.956;1.302373;119.1638;-0.0008593851
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_09_774.jpg;0;1;0;5.017285;120.0571;127.2193;1.311346;119.2536;-0.001067977
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_09_823.jpg;0;1;0;5.023759;119.96;127.3949;1.325204;119.27;-0.001411345
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_09_874.jpg;0;1;0;5.014181;119.8139;127.6587;1.358902;119.2556;-0.001282996
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_09_924.jpg;0;1;0;5.016699;119.7165;127.8345;1.386811;119.2375;-0.001317999
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_09_975.jpg;0;1;0;4.997866;119.5703;128.0984;1.433836;119.2061;-0.001465721
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_10_024.jpg;0;1;0;5.014256;119.4728;128.2744;1.468729;119.1836;-0.001428913
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_10_074.jpg;0;1;0;5.005676;119.3266;128.5388;1.526572;119.1528;-0.001702175
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_10_124.jpg;0;1;0;5.004294;119.2299;128.7139;1.479806;119.1236;-0.001914799
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_10_174.jpg;0;1;0;5.012068;119.0854;128.976;1.417605;119.0952;-0.001459199
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_10_224.jpg;0;1;0;5.009979;118.9888;129.1513;1.394951;119.072;-0.001397721
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_10_275.jpg;0;1;0;5.01729;118.8439;129.4145;1.375189;119.0329;-0.001173129
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_10_325.jpg;0;1;0;5.023093;118.7473;129.5901;1.37185;119.0038;-0.0009004822
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_10_376.jpg;0;1;0;5.01416;118.6024;129.8541;1.38288;118.9691;-0.001356961
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_10_424.jpg;0;1;0;5.016197;118.5058;130.0301;1.396855;118.9452;-0.001286966
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_10_475.jpg;0;1;0;4.999295;118.3608;130.2948;1.43392;118.929;-0.002050152
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_10_524.jpg;0;1;0;4.984408;118.2646;130.4705;1.447566;118.8677;-0.001467972
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_10_575.jpg;0;1;0;5.009213;118.12;130.7353;1.491589;118.8375;-0.001678768
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_10_625.jpg;0;1;0;5.006536;118.0237;130.912;1.52319;118.8192;-0.001890362
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_10_675.jpg;0;1;0;5.029175;117.8806;131.1747;1.436699;118.7925;-0.001706483
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_10_724.jpg;0;1;0;5.01194;117.785;131.3504;1.401929;118.7687;-0.001423854
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_10_775.jpg;0;1;0;5.014465;117.6417;131.6141;1.365031;118.7321;-0.001271603
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_10_824.jpg;0;1;0;5.017284;117.5461;131.7901;1.352455;118.7082;-0.001205224
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_10_876.jpg;0;1;0;4.995355;117.4027;132.0545;1.349027;118.6713;-0.001342184
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_10_925.jpg;0;1;0;5.014167;117.3071;132.231;1.35692;118.6487;-0.001333381
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_10_975.jpg;0;1;0;5.00554;117.1636;132.4962;1.383677;118.6214;-0.001604842
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_11_025.jpg;0;1;0;4.998854;117.068;132.6731;1.40833;118.6068;-0.001931499
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_11_076.jpg;0;1;0;5.010976;116.9251;132.9378;1.437081;118.5435;-0.001596072
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_11_125.jpg;0;1;0;5.009124;116.8296;133.1149;1.467834;118.523;-0.001634259
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_11_175.jpg;0;1;0;5.019886;116.6867;133.3804;1.512672;118.4765;-0.001085952
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_11_225.jpg;0;1;0;5.028264;116.5918;133.5572;1.505694;118.4851;-0.004506626
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_11_275.jpg;0;1;0;4.997207;116.4501;133.8212;1.437497;118.4611;-0.001315332
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_11_326.jpg;0;1;0;5.013968;116.3555;133.9975;1.405444;118.4365;-0.001310163
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_11_376.jpg;0;1;0;5.007609;116.2136;134.2624;1.378606;118.4003;-0.001336943
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_11_426.jpg;0;1;0;5.003583;116.1189;134.4392;1.372195;118.3752;-0.001289755
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_11_475.jpg;0;1;0;5.015532;115.9771;134.7043;1.369331;118.3509;-0.001396292
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_11_526.jpg;0;1;0;5.008871;115.8825;134.8814;1.380198;118.3293;-0.001429125
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_11_576.jpg;0;1;0;5.020512;115.7407;135.147;1.401925;118.2933;-0.001273464
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_11_626.jpg;0;1;0;5.02921;115.6463;135.3242;1.421171;118.2666;-0.001064236
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_11_676.jpg;-0.743544;1;0;5.013993;115.5045;135.5904;1.461318;118.2212;-0.001394853
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_11_725.jpg;-3.013114;1;0;5.01578;115.4107;135.7682;1.49013;118.0894;-0.0007569395
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_11_776.jpg;-5.244795;1;0;5.000805;115.2718;136.035;1.482919;117.6425;-0.002342446
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_11_825.jpg;-2.973645;1;0;5.038492;115.181;136.2121;1.420735;117.2566;0.002326928
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_11_877.jpg;-0.7456363;1;0;5.01329;115.0451;136.4794;1.369746;116.8784;-0.001425088
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_11_926.jpg;0;1;0;5.014565;114.9546;136.6579;1.347853;116.7598;-0.002555705
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_11_977.jpg;0;1;0;5.000751;114.8189;136.9266;1.340265;116.7249;-0.00482877
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_12_027.jpg;0;1;0;4.981015;114.7291;137.105;1.327581;116.6121;-0.00368996
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_12_076.jpg;-0.7524;1;0;5.008455;114.594;137.3743;1.346042;116.5951;-0.00398769
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_12_127.jpg;-3.005347;1;0;5.004469;114.5045;137.5542;1.36611;116.5081;-0.003925166
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_12_177.jpg;-5.244678;1;0;5.01563;114.3719;137.8246;1.3946;116.0918;-0.002873479
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_12_226.jpg;-2.968043;1;0;5.007977;114.2843;138.0057;1.423541;115.7679;-0.003305925
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_12_277.jpg;-0.7168188;1;0;5.023149;114.1534;138.2771;1.466027;115.4333;-0.004870986
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_12_327.jpg;0;1;0;5.015931;114.066;138.4585;1.500201;115.3372;359.9937
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_12_378.jpg;0;1;0;5.013127;113.9358;138.73;1.509801;115.2473;-0.003795007
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_12_427.jpg;0;1;0;4.998711;113.8495;138.9113;1.511053;115.1777;-0.002266463
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_12_477.jpg;0;1;0;5.008405;113.7208;139.1822;1.500165;115.3924;-0.004695763
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_12_527.jpg;0;1;0;5.008217;113.6346;139.3636;1.511277;115.3781;-0.003818444
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_12_577.jpg;0;1;0;5.008373;113.5058;139.6355;1.490867;115.3574;-0.0008632438
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_12_626.jpg;-2.272887;1;0;4.962069;113.4212;139.8154;1.450012;115.3885;-0.001798543
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_12_678.jpg;-4.510309;1;0;5.010007;113.2948;140.0882;1.436481;115.0476;-0.000362701
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_12_726.jpg;-2.239875;1;0;5.007681;113.2112;140.2706;1.436042;114.7526;-0.0003266443
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_12_777.jpg;-0.001151673;1;0;5.027306;113.0863;140.5438;1.435511;114.5763;-0.005173891
C:\Users\pasan\Desktop\MarsSimulator\Mars Photo Analiser\MappingRobot\MappingRobot\IMG\robocam_2023_12_18_16_24_12_827.jpg;0;1;0;5.012948;113.0028;140.7266;1.449302;114.4972;-0.003196671
